"LatCase","LongCase","LatAir","LongAir","distance"
38.02974928,-81.08286634,38.346258,-81.621161,58818.7398254344
38.03100851,-98.71762001,38.770081,-99.763424,122851.097988964
38.03223971,-85.32749335,38.288191,-85.741337,46086.1654397046
38.03253032,-83.9145241,38.06503,-84.49761,51242.5995325145
38.03527919,-78.48569588,38.07657,-78.50397,4867.57819129438
38.0368225,-84.45576892,38.06503,-84.49761,4828.30787446191
38.03699437,-93.77631447,37.70097,-94.03474,43760.0601284028
38.04178222,-84.7417556,38.06503,-84.49761,21556.9781880851
38.04264256,-116.4722702,37.360684,-118.330783,180433.605582561
38.04293782,-97.42747573,37.702066,-97.314847,39215.1151100539
38.04340344,-100.7381938,38.770081,-99.763424,117361.48810132
38.05095369,-89.82512254,38.176278,-89.788459,14315.8333305354
38.05852573,-79.73912095,37.28342,-79.88452,87230.2837256471
38.06451466,-78.90293905,38.07657,-78.50397,34989.9724630924
38.07122463,-122.7210631,37.97231,-122.520004,20787.665882989
38.07136018,-82.72882223,38.23887,-82.9881,29373.7515205526
38.07809328,-86.63741946,38.167523,-86.983214,31876.9405648297
38.08054629,-106.282466,38.8764,-107.6023,145179.641945774
38.08163641,-88.53883373,38.082155,-88.624943,7545.36501090435
38.08510853,-89.36856219,38.176278,-89.788459,38142.9479863015
38.08706198,-88.17657461,38.082155,-88.624943,39289.6426857814
38.08780079,-99.89829881,38.770081,-99.763424,76856.3785660287
38.08922676,-87.2716085,37.974436,-87.532289,26186.6403188633
38.10883162,-105.3683478,38.276099,-104.597613,69955.1107150339
38.11021557,-76.80213247,38.77335,-77.10468,78391.2900893874
38.11624059,-83.09771563,38.23887,-82.9881,16684.1945429982
38.1163542,-75.75118623,38.6539,-75.6106,61083.7835320367
38.14717457,-107.7675136,38.8764,-107.6023,82442.6950832202
38.14735938,-83.74588932,38.06503,-84.49761,66480.6130487445
38.14901357,-82.42287994,38.410242,-82.432436,29091.803139427
38.15965544,-79.05979937,38.47753,-78.81952,41140.4522852259
38.16193985,-91.92249662,38.448672,-90.395904,137119.640862073
38.16404586,-79.12461614,38.47753,-78.81952,43906.5840570498
38.172154,-82.07017953,38.366183,-81.693717,39358.2040657867
38.17359144,-104.5127437,38.276099,-104.597613,13612.4210225707
38.18108732,-99.23692334,38.770081,-99.763424,80026.5489767217
38.18574462,-77.655399,37.67132,-77.5664,57796.2284812051
38.18664655,-85.65931031,38.288191,-85.741337,13387.1820541583
38.19467379,-86.10948271,38.288191,-85.741337,33829.0784758017
38.19484205,-83.42088935,38.23887,-82.9881,38168.1108655796
38.20537103,-120.552913,38.20185,-120.680277,11148.2932809473
38.2054607,-84.21827874,38.06503,-84.49761,29027.0633852387
38.21267844,-94.84254089,38.75961,-94.57983,65045.3287394914
38.21274277,-75.33200012,38.6539,-75.6106,54789.7791857639
38.21413251,-95.29272815,37.67696,-95.47594,61922.8963938752
38.21450288,-92.42610898,37.256137,-93.299894,131524.46893857
38.21476019,-85.194223,38.393822,-85.664118,45631.7874929029
38.2365018,-95.73379515,37.67696,-95.47594,66272.2268980548
38.2379395,-84.87962551,38.06503,-84.49761,38585.2064965201
38.24530219,-78.015604,38.07657,-78.50397,46690.460145071
38.25271289,-94.34113157,38.75961,-94.57983,60136.7437050507
38.25926778,-90.53870896,38.448672,-90.395904,24494.0593952627
38.26818502,-77.15852768,38.76835,-77.18347,55720.4748729496
38.26827353,-121.9357113,38.102507,-122.237976,32248.9995131108
38.27594376,-90.17761038,38.448672,-90.395904,27069.694599147
38.28814402,-86.44518825,38.391799,-86.929668,43846.7272407205
38.29503305,-93.28756116,37.70097,-94.03474,93109.0805859026
38.29545894,-78.46525378,38.07657,-78.50397,24600.9591595988
38.29617706,-80.79759588,38.346258,-81.621161,72141.8385369415
38.29622293,-84.5816631,38.06503,-84.49761,26766.6246210649
38.2977863,-77.4922454,38.76835,-77.18347,58880.5775396852
38.29980057,-88.9240025,38.082155,-88.624943,35659.8727939611
38.30058422,-76.6062928,38.587525,-76.141006,51633.0213272727
38.30292938,-96.59563862,37.702066,-97.314847,91945.0259582337
38.30393723,-87.58054938,38.013333,-87.577222,32351.2259360732
38.31690743,-83.05092385,38.23887,-82.9881,10276.4679494555
38.32117957,-85.90385377,38.288191,-85.741337,14663.9579569601
38.32335822,-110.9096801,39.60996,-110.800749,143533.804755595
38.32608609,-103.7844965,38.276099,-104.597613,71250.9102082684
38.32758728,-80.00993811,38.47753,-78.81952,105180.885365772
38.33342292,-84.01889177,38.06503,-84.49761,51444.3220738427
38.33815254,-112.1249591,37.74743,-113.055525,104784.134174993
38.33860077,-81.52857054,38.346258,-81.621161,8128.86838670585
38.34616184,-98.19992118,37.702066,-97.314847,105662.958120588
38.35309213,-89.40982703,38.176278,-89.788459,38504.6189223857
38.35657051,-113.2342232,37.74743,-113.055525,69594.9543735403
38.35799465,-79.56124594,38.47753,-78.81952,66046.6716076661
38.35855394,-97.0985251,37.702066,-97.314847,75501.3274028322
38.36176608,-82.68652187,38.45934,-82.64041,11582.6909237928
38.36597551,-86.8792417,38.391799,-86.929668,5256.23380143061
38.36758311,-83.69657514,38.23887,-82.9881,63527.0225950685
38.37301947,-75.62705831,38.6539,-75.6106,31300.3238295569
38.38482826,-93.79293734,37.70097,-94.03474,79023.1234038857
38.39184858,-97.64769869,37.702066,-97.314847,82143.3663241883
38.39791089,-85.448222,38.393822,-85.664118,18841.4155273076
38.40112197,-87.23574907,38.391799,-86.929668,26724.0763686285
38.40214114,-108.2639022,39.063798,-108.561173,78047.7443276348
38.41127108,-91.07522826,38.448672,-90.395904,59385.9003766371
38.41353228,-88.05720863,38.013333,-87.577222,61214.1249586004
38.41531222,-78.28220331,38.07657,-78.50397,42400.9086834977
38.41758738,-77.45917053,38.76835,-77.18347,45826.3937106046
38.4181765,-92.88791859,37.70097,-94.03474,128365.652597088
38.42424062,-82.23855912,38.410242,-82.432436,16981.5013957483
38.42955355,-88.42586459,38.082155,-88.624943,42407.2730044468
38.43260896,-102.7392145,38.276099,-104.597613,163159.668228508
38.43542574,-78.87536254,38.47753,-78.81952,6757.57277775979
38.43947277,-91.50847147,38.448672,-90.395904,97006.3953273359
38.44188174,-84.32869741,38.06503,-84.49761,44473.686431173
38.44272901,-87.84922065,38.013333,-87.577222,53391.0174855804
38.44583082,-120.65696,38.20185,-120.680277,27236.0506996811
38.44942688,-85.11587507,38.393822,-85.664118,48213.5195195506
38.45106826,-121.3425374,38.494475,-121.211131,12430.0286240633
38.45413522,-76.02752426,38.587525,-76.141006,17837.4623347158
38.45576156,-96.15275715,39.024265,-95.711275,73989.555577836
38.46036182,-91.8613635,38.448672,-90.395904,127756.01582307
38.46231092,-81.07652217,38.346258,-81.621161,49236.6659512839
38.46996033,-89.93063427,38.612034,-90.160477,25507.3952566234
38.47362326,-105.4399667,38.848014,-104.828564,67538.343143624
38.47889676,-98.75636726,38.770081,-99.763424,93387.7147529865
38.47974157,-99.91547333,38.770081,-99.763424,34920.9046584504
38.48015445,-85.70510334,38.393822,-85.664118,10253.4413252469
38.4808095,-101.8061079,38.770081,-99.763424,180538.134752897
38.48119447,-100.4660754,38.770081,-99.763424,69052.8616988118
38.48178252,-101.3471509,38.770081,-99.763424,141419.569928633
38.48199985,-77.9563087,38.07657,-78.50397,65781.9028027641
38.48222076,-100.9066539,38.770081,-99.763424,104458.557644363
38.49370949,-80.4202023,39.278117,-80.34225,87580.6952691821
38.50455671,-92.27860244,38.448672,-90.395904,164188.085442658
38.50735751,-122.332839,38.403765,-122.818294,43861.7194243316
38.50782345,-81.9082131,38.366183,-81.693717,24462.5353790753
38.51006137,-78.87260325,38.47753,-78.81952,5874.08381298501
38.51092331,-76.98580666,38.77335,-77.10468,30987.7071346495
38.51679143,-84.82404619,38.06503,-84.49761,57814.5551715893
38.51923469,-84.05055616,38.06503,-84.49761,63891.3084754648
38.52275276,-99.30863983,38.770081,-99.763424,48181.2325938279
38.52746429,-122.8862506,38.403765,-122.818294,14990.0215815126
38.53184419,-83.37735618,38.754599,-82.91701,47083.9955223968
38.53841696,-118.4344506,37.962069,-119.120278,87811.810270984
38.53961642,-76.56820632,38.587525,-76.141006,37565.0945403876
38.5411892,-86.49523093,38.391799,-86.929668,41356.4225288833
38.54332505,-82.9215658,38.59246,-82.80677,11390.69335297
38.56383358,-94.83832189,38.75961,-94.57983,31302.1232749996
38.56443815,-95.28644341,38.838575,-94.746424,55966.1523104487
38.59471935,-83.82151043,39.021881,-84.47445,73953.4540930825
38.59678594,-119.8223594,38.897557,-119.732507,34378.4472181491
38.59743452,-82.53466552,38.508075,-82.659241,14716.1796167541
38.60219804,-86.1049363,38.393822,-85.664118,44866.4864042678
38.60704876,-89.42385254,38.176278,-89.788459,57545.6347503054
38.61056487,-85.33775972,38.393822,-85.664118,37289.1725521655
38.61807452,-78.48797204,38.47753,-78.81952,32832.4575794454
38.63555736,-90.24349225,38.63114,-90.28115,3311.35869893998
38.63571781,-92.57976951,37.70097,-94.03474,164441.941474609
38.6377004,-90.4458375,38.650329,-90.350313,8423.52205070829
38.64789422,-94.353399,38.75961,-94.57983,23272.1119614996
38.64962758,-84.62415957,39.021881,-84.47445,43424.8340578451
38.64963204,-88.91899208,38.082155,-88.624943,68185.6726729666
38.65235984,-95.72707998,39.024265,-95.711275,41422.9685866465
38.66143781,-75.39031349,38.6539,-75.6106,19167.5502117817
38.66599534,-85.12601074,38.393822,-85.664118,55801.7881372477
38.66611652,-107.0320729,38.8764,-107.6023,54747.0307665701
38.68278902,-121.9018288,38.66121,-121.73269,14895.0185993448
38.68295619,-78.15826963,38.47753,-78.81952,61920.7843850211
38.68314479,-79.35084086,38.47753,-78.81952,51591.941419756
38.68672078,-85.74627859,38.393822,-85.664118,33380.9042693809
38.68827511,-96.65128437,39.024265,-95.711275,89659.7461071144
38.68861576,-87.4194665,38.985477,-86.990419,49760.5218750769
38.69158994,-84.08532444,39.021881,-84.47445,49896.9233606011
38.69607718,-84.35599463,39.021881,-84.47445,37693.8276136364
38.69677695,-98.20462799,37.702066,-97.314847,135350.772926179
38.70036159,-80.72011184,39.278117,-80.34225,72148.2399968884
38.70186039,-87.07185406,38.985477,-86.990419,32351.9187360781
38.70916224,-77.48713689,38.76835,-77.18347,27178.1281437382
38.7099921,-86.80373186,38.985477,-86.990419,34675.8820477886
38.71240969,-88.08475366,38.082155,-88.624943,84518.3946958997
38.71622686,-81.35243568,38.346258,-81.621161,47368.6324569161
38.71987914,-87.72884035,38.985477,-86.990419,70512.4353489486
38.72798918,-93.28471706,39.047911,-94.450513,107107.376026332
38.73564842,-77.80647472,39.02473,-77.48925,42323.4380281335
38.7464321,-77.48509905,38.76835,-77.18347,26297.0410090496
38.74719601,-93.80691168,39.047911,-94.450513,65036.0382412202
38.74745778,-106.1926573,38.848014,-104.828564,118873.437433093
38.74837146,-111.8050275,39.60996,-110.800749,129262.131380337
38.75388572,-88.48914513,38.082155,-88.624943,75708.8909377243
38.75398691,-84.8558382,39.021881,-84.47445,44513.0984600894
38.76529479,-91.16124662,38.650329,-90.350313,71596.7158436612
38.76618159,-76.10882561,38.587525,-76.141006,20083.629586885
38.769899,-79.87919615,39.278117,-80.34225,69313.2017929288
38.77058531,-77.44399307,38.76835,-77.18347,22612.8527388294
38.77071799,-82.02524219,38.366183,-81.693717,53483.917125489
38.77875681,-90.66662425,38.650329,-90.350313,30971.6565605652
38.77965956,-120.5233166,38.93568,-121.09959,52887.4394265631
38.78369175,-97.65185177,37.702066,-97.314847,123958.365011464
38.78576239,-85.43633383,38.393822,-85.664118,47921.2387840526
38.80270163,-82.98907345,38.754599,-82.91701,8233.0512912583
38.814003,-77.08183073,38.77335,-77.10468,4940.65786490513
38.82708533,-82.31647569,38.508075,-82.659241,46353.6388593925
38.82767338,-85.03022429,39.10492,-84.55117,51688.7266343282
38.82777431,-102.6032558,38.276099,-104.597613,184158.212347651
38.83042506,-89.90422563,38.860669,-90.105851,17802.1779539073
38.83070039,-76.8496441,38.89477,-76.953426,11480.033067046
38.83240149,-104.5251411,38.848014,-104.828564,26366.0793149263
38.83674754,-91.92186505,38.650329,-90.350313,138015.950423669
38.83677558,-77.27565836,38.76835,-77.18347,11044.5083039485
38.84112637,-86.48361629,39.159383,-86.504762,35475.3633697447
38.84263974,-81.68148753,38.366183,-81.693717,53049.5903295418
38.84315422,-81.11934872,39.323533,-81.552367,65265.8262070936
38.844478,-92.80896081,39.047911,-94.450513,143911.888004973
38.84541072,-83.4718964,38.754599,-82.91701,49189.3483858764
38.85157547,-77.2977964,38.76835,-77.18347,13571.3337258019
38.85905135,-78.56813762,38.47753,-78.81952,47761.2966007949
38.86246243,-107.8631342,38.8764,-107.6023,22659.9095782267
38.86600962,-97.15532383,39.024265,-95.711275,126257.30576316
38.87172293,-75.82904158,38.986672,-75.5568,26824.3593416462
38.8767675,-77.10139853,38.8577,-77.05922,4227.28991003693
38.88133511,-105.1614893,38.848014,-104.828564,29094.2749492749
38.88485255,-77.17560759,38.8577,-77.05922,10530.283806975
38.88503636,-95.2925121,39.024265,-95.711275,39425.1994360113
38.88548175,-94.82250877,38.838575,-94.746424,8411.8844488579
38.88829622,-89.43534887,38.860669,-90.105851,58190.0989581123
38.89285061,-80.23689136,39.278117,-80.34225,43843.2189860956
38.90417773,-77.01655992,38.921847,-77.013178,1988.62777208226
38.90847745,-78.20280433,39.28102,-78.08157,42773.4731192065
38.9091582,-86.03851889,39.237457,-85.891332,38696.4484894217
38.912862,-119.6171333,38.897557,-119.732507,10138.685593591
38.91458712,-99.31751551,38.770081,-99.763424,41875.0213484534
38.91462787,-98.76254297,38.770081,-99.763424,88259.0004942134
38.91467218,-99.87284448,38.770081,-99.763424,18683.7300780056
38.91588178,-100.4829321,38.770081,-99.763424,64460.2054931803
38.91686134,-101.7638876,38.770081,-99.763424,174209.657416113
38.91735806,-101.148475,38.770081,-99.763424,121199.787247224
38.9251277,-80.85952723,39.278117,-80.34225,59505.3474089985
38.93416837,-83.86788395,39.021881,-84.47445,53391.5296413843
38.93950319,-84.53241199,39.021881,-84.47445,10452.3342022309
38.94022054,-91.47000721,39.101439,-90.344494,98981.0457491206
38.94384345,-84.37875208,39.021881,-84.47445,12001.6756530941
38.95471985,-96.20350509,39.024265,-95.711275,43287.7287513501
38.955305,-84.96515993,39.10492,-84.55117,39484.1868603535
38.97065142,-84.72615357,39.10492,-84.55117,21267.8330563798
38.98103848,-109.5704487,39.063798,-108.561173,87770.6476701871
38.98749519,-103.5136649,38.848014,-104.828564,114938.519294179
38.99186229,-92.30723575,39.101439,-90.344494,170122.210219505
38.9947249,-80.49988181,39.278117,-80.34225,34357.90115954
38.99588883,-85.62710784,39.237457,-85.891332,35269.2519208984
38.99617072,-110.7013958,39.60996,-110.800749,68860.5908157487
38.99871131,-96.7577178,39.024265,-95.711275,90558.8157026787
39.00072038,-89.02452658,38.860669,-90.105851,94926.9449629858
39.0032229,-87.75954624,39.485987,-87.401312,61983.0738718786
39.00670238,-76.60329337,39.055277,-76.878333,24390.5935059743
39.00683177,-78.85855301,38.47753,-78.81952,59018.9880096045
39.01002188,-94.34724536,39.047911,-94.450513,9876.12764985532
39.01054275,-88.15437049,39.485987,-87.401312,83758.9684060503
39.01777974,-119.1870479,38.897557,-119.732507,49076.6339902273
39.01787888,-108.469799,39.063798,-108.561173,9409.81976393288
39.01914254,-82.6181856,38.754599,-82.91701,39213.2595224214
39.02775007,-81.37473928,39.323533,-81.552367,36319.5968898041
39.03417539,-121.6945899,39.138773,-121.618549,13369.615757064
39.03630547,-86.96223202,38.985477,-86.990419,6161.14109836607
39.04100763,-95.7557264,39.024265,-95.711275,4271.80797166573
39.04549684,-98.20756994,38.770081,-99.763424,138215.794197369
39.04847534,-84.15375786,39.021881,-84.47445,27887.3259020984
39.05345619,-90.95588181,39.101439,-90.344494,53103.3415390729
39.05935711,-88.58969584,39.866834,-88.925594,94409.4850567802
39.06167234,-120.7240569,39.233477,-121.055608,34424.5609951644
39.06198912,-76.03530977,39.305021,-75.797317,33965.2452838745
39.06986886,-93.78076396,39.303174,-94.377014,57629.9219662413
39.0729209,-113.1020328,37.74743,-113.055525,147608.722474473
39.07634001,-83.06769584,38.754599,-82.91701,38119.9744497799
39.08646628,-75.56884914,39.155,-75.518056,8800.38266276588
39.08869046,-90.35393073,39.101439,-90.344494,1636.67704071646
39.08952258,-87.41414469,38.985477,-86.990419,38424.8313039591
39.08990083,-77.63481877,39.02473,-77.48925,14524.7311095635
39.09224872,-82.0305041,39.442165,-81.908827,40339.3746579811
39.0997,-94.5786,39.104686,-94.57079,873.646621938817
39.10124298,-122.7536244,39.01893,-122.91333,16568.9142728995
39.10235626,-85.26212744,39.237457,-85.891332,56346.4685359497
39.10314817,-79.19440518,39.70595,-79.012,68913.3256268527
39.11240885,-79.57053576,39.481483,-80.134667,63637.7048536464
39.11271747,-77.99199425,39.28102,-78.08157,20266.4994586134
39.11727348,-94.76378225,39.117219,-94.635605,11070.4076428833
39.120926,-105.7182065,39.534488,-105.070358,72328.82138648
39.1307219,-80.00350858,39.278117,-80.34225,33511.7420774625
39.13237408,-97.65020313,40.285,-96.824166,146516.380893528
39.13676329,-77.20358245,39.114313,-77.106876,8717.27596669939
39.13734288,-93.20259964,39.303174,-94.377014,102951.073900125
39.1435761,-92.69756691,39.303174,-94.377014,145915.103996373
39.14647946,-84.97333539,39.10492,-84.55117,36749.5201870353
39.15008829,-74.80170244,39.422273,-75.025204,35901.0792450456
39.15509045,-119.7480219,39.1447,-119.7661,1942.54304869452
39.16130004,-86.52414358,39.159383,-86.504762,1686.47944641376
39.16840183,-90.66330078,39.101439,-90.344494,28519.1833608428
39.17054517,-78.17325058,39.28102,-78.08157,14620.0701836772
39.17881957,-122.2331726,39.021221,-122.281803,18039.7937287069
39.18094587,-81.06356878,39.323533,-81.552367,45025.9586396555
39.1839264,-83.60331456,39.2787,-84.36625,66626.7460087316
39.19605589,-86.22868909,39.159383,-86.504762,24170.6172179648
39.19673558,-84.54502924,39.146025,-84.538375,5674.21094542632
39.20172582,-78.25974949,39.28102,-78.08157,17717.2797937674
39.20183497,-95.03620809,39.117219,-94.635605,35838.4590422636
39.20278823,-106.3555697,38.8764,-107.6023,113753.423840325
39.20744865,-85.89558181,39.237457,-85.891332,3360.55898615483
39.20967886,-81.5162836,39.323533,-81.552367,13050.1345475462
39.215877,-91.84242683,39.101439,-90.344494,129921.853475717
39.21720112,-106.9310027,38.8764,-107.6023,69335.9036305842
39.23198845,-89.47809254,38.860669,-90.105851,68220.8046007809
39.2347941,-95.38289232,39.024265,-95.711275,36787.9055642892
39.24976208,-76.04741541,39.305021,-75.797317,22412.0090273007
39.25208988,-82.4831444,39.442165,-81.908827,53777.7167381115
39.25305293,-76.93126208,39.14313,-76.84611,14272.2340090206
39.26119767,-89.92424028,39.101439,-90.344494,40389.4886215129
39.26255932,-121.3535644,39.233477,-121.055608,25889.2597680169
39.27057157,-80.70671527,39.278117,-80.34225,31419.0252647108
39.27432424,-88.2401158,39.485987,-87.401312,75923.0303323079
39.2853852,-80.37919577,39.278117,-80.34225,3284.6757615377
39.28656773,-104.1358721,38.848014,-104.828564,77249.9331097924
39.28935726,-96.73420026,39.024265,-95.711275,93098.375068671
39.30211911,-76.61151012,39.33746,-76.58905,4383.91217678529
39.30394768,-120.7627281,39.233477,-121.055608,26431.9149489635
39.30497777,-102.6022199,38.848014,-104.828564,199001.04907844
39.30712658,-85.50087166,39.237457,-85.891332,34531.1066224795
39.30776166,-77.86014147,39.448105,-77.963845,17991.7767795016
39.31132056,-94.41850862,39.303174,-94.377014,3687.37846453156
39.31145587,-86.83900724,39.159383,-86.504762,33423.7476416758
39.32103553,-78.60826476,39.28102,-78.08157,45588.7445622048
39.33133796,-104.930001,39.534488,-105.070358,25633.003622339
39.33425634,-82.04278644,39.442165,-81.908827,16647.0977898555
39.33425789,-87.78705622,39.485987,-87.401312,37228.979878222
39.33602617,-80.0421439,39.481483,-80.134667,18042.0129931218
39.33705391,-83.06000914,39.91251,-83.01159,64193.8624250673
39.34310674,-91.16980779,39.101439,-90.344494,76088.4864985507
39.34948772,-97.16518128,40.285,-96.824166,108145.389326923
39.34987223,-99.88332493,38.770081,-99.763424,65368.8614615236
39.35018161,-100.4418259,38.770081,-99.763424,87227.462549986
39.35022773,-99.32484567,38.770081,-99.763424,74885.9178243079
39.3503437,-98.76753828,38.770081,-99.763424,107621.267465534
39.35107575,-101.0553705,38.770081,-99.763424,129047.284258753
39.35147699,-101.7197624,38.770081,-99.763424,181057.558746793
39.3537468,-93.98905745,39.303174,-94.377014,33877.3635327338
39.35907414,-90.388865,39.101439,-90.344494,28933.8979886674
39.37091679,-81.16771771,39.323533,-81.552367,33530.1353185413
39.37199394,-75.10712559,39.422273,-75.025204,8999.44470964185
39.37231946,-111.5758676,39.60996,-110.800749,71650.7406544796
39.37925655,-96.34564657,39.024265,-95.711275,67500.0903217339
39.38154439,-94.77068479,39.117219,-94.635605,31644.9433610416
39.39133527,-88.80611122,39.866834,-88.925594,53914.4302998242
39.39331582,-98.20906732,38.770081,-99.763424,151171.084435928
39.39561833,-87.11723506,39.485987,-87.401312,26412.8159806309
39.4142482,-85.06062647,39.33839,-84.5666,43341.2807168591
39.41485808,-83.80852286,39.49072,-84.36374,48465.1204539496
39.41561583,-78.94104895,39.70595,-79.012,32888.4508795047
39.41673394,-95.79356799,39.024265,-95.711275,44262.1160504112
39.42581994,-84.16557457,39.49072,-84.36374,18500.9281958404
39.42762566,-93.50626255,39.303174,-94.377014,76208.9314007666
39.42944561,-87.39169027,39.485987,-87.401312,6348.25395275197
39.4381191,-123.3911313,39.01893,-122.91333,62249.9444994736
39.44007257,-92.4971374,40.400959,-91.391012,142684.471223188
39.44012838,-84.57388716,39.33839,-84.5666,11342.8040380226
39.44157041,-114.899966,37.74743,-113.055525,247613.953997299
39.44875482,-119.5250207,39.399837,-119.739606,19239.0049936357
39.45690571,-81.49121382,39.323533,-81.552367,15751.5894556665
39.45784712,-76.62911955,39.460478,-76.633543,479.907657711058
39.46704621,-78.02414609,39.448105,-77.963845,5595.32388784043
39.46770987,-79.66712803,39.649367,-79.920867,29718.094938419
39.46811972,-80.88772676,39.278117,-80.34225,51485.2461298112
39.47296601,-77.39999394,39.564178,-77.720244,29315.6520779583
39.47538693,-74.65848483,39.464872,-74.448736,18062.4681257903
39.47899078,-86.44573375,39.159383,-86.504762,35939.9061179769
39.48028352,-97.64925343,40.285,-96.824166,113982.130012307
39.48994426,-86.10149107,39.744993,-86.166464,28933.3976553142
39.49537927,-82.47991446,39.442165,-81.908827,49432.7844184983
39.49593978,-92.00043978,40.400959,-91.391012,113377.775659296
39.50984542,-80.24244659,39.481483,-80.134667,9782.04413329128
39.51499357,-92.9629191,39.303174,-94.377014,123888.238106791
39.51949084,-88.22358557,40.05278,-88.37251,60716.9379198496
39.52305623,-85.7915857,39.237457,-85.891332,32930.8488675821
39.52786077,-79.27355126,39.70595,-79.012,29934.3136559531
39.52817427,-91.51838643,40.400959,-91.391012,97763.8207990883
39.53185661,-95.30870026,39.741694,-94.858584,45106.7621091919
39.54581621,-89.27780482,39.831921,-89.644164,44713.2269603366
39.55010644,-76.3077594,39.410191,-76.296946,15603.0023959724
39.55439028,-78.26311676,39.448105,-77.963845,28298.1749758811
39.56021306,-83.4562016,39.92882,-83.80949,50971.8009885197
39.56453592,-77.02373735,39.460478,-76.633543,35456.0028870863
39.56647682,-75.94627411,39.702982,-75.864771,16725.154406774
39.57713498,-120.5200701,39.81336,-120.47069,26634.4351462211
39.57992638,-75.64054974,39.57768,-75.6036,3180.11214396266
39.58105744,-118.3394607,39.621434,-119.71877,118389.747929486
39.58635604,-105.2517692,39.534488,-105.070358,16605.2653683249
39.58719656,-75.3469663,39.57768,-75.6036,22043.3227727287
39.59875897,-122.3938452,39.76168,-121.84047,50760.1555048124
39.59921777,-107.902708,39.063798,-108.561173,82261.3809262216
39.6013098,-94.40465394,39.303174,-94.377014,33273.2535434137
39.6065771,-80.6401654,39.915961,-80.733858,35361.3632707438
39.60835778,-77.82002295,39.564178,-77.720244,9872.27772485448
39.62002287,-85.4655599,40.009544,-85.52347,43643.1067801829
39.62081738,-81.85308173,39.442165,-81.908827,20455.3106464393
39.62265059,-90.8877017,39.101439,-90.344494,74512.843119615
39.62357628,-78.69280486,39.70595,-79.012,28848.8658721139
39.62550777,-84.92497066,39.83562,-84.720524,29213.4228804462
39.62754308,-106.6933637,40.5506,-106.385,106056.847034752
39.63218457,-80.04766838,39.649367,-79.920867,11036.7541864181
39.63684962,-85.17797541,39.83562,-84.720524,44978.6960031764
39.63803232,-106.1150762,40.021097,-105.263382,84377.4189145845
39.64170392,-83.0243386,39.91251,-83.01159,30165.7189444378
39.64187451,-88.62099969,39.866834,-88.925594,36147.4995046399
39.6429169,-90.47814431,39.101439,-90.344494,61364.4622445296
39.64834818,-110.5872512,39.60996,-110.800749,18796.8654811283
39.64977461,-104.3353617,39.738578,-104.939925,52719.7180619779
39.65620858,-93.98308093,39.303174,-94.377014,51866.1846858039
39.65816401,-94.80138942,39.741694,-94.858584,10509.9659254223
39.66437981,-86.84517605,39.485987,-87.401312,51685.7549798225
39.66727762,-121.6005252,39.76168,-121.84047,23078.2191498495
39.6809186,-87.74759563,39.485987,-87.401312,36789.8522087533
39.68864463,-105.6463118,40.021097,-105.263382,49401.0765901644
39.69116283,-83.89032084,39.92882,-83.80949,27343.9118574972
39.70208397,-112.7809245,40.600532,-112.353414,106423.837625728
39.71581067,-75.13995546,39.800339,-75.212119,11255.1690578453
39.71654544,-90.20255104,39.831921,-89.644164,49470.118781094
39.72984936,-81.08464734,39.915961,-80.733858,36451.340834369
39.73508655,-82.23804971,39.442165,-81.908827,43138.6181848271
39.7420247,-84.64787018,39.83562,-84.720524,12131.6906703548
39.75107189,-82.63088163,39.91251,-83.01159,37177.1108550859
39.75394919,-84.29050975,39.755969,-84.198674,7862.60317805648
39.75836914,-89.65872023,39.831921,-89.644164,8281.87099452169
39.76018276,-104.8725695,39.738578,-104.939925,6246.37766475133
39.76719009,-86.51037283,39.788903,-86.214628,25416.8063464197
39.76768052,-88.21854195,40.05278,-88.37251,34352.3966908367
39.76818851,-81.45937183,39.323533,-81.552367,50138.37355845
39.77202286,-87.20375833,39.485987,-87.401312,36066.0001413892
39.78110272,-93.54645978,39.303174,-94.377014,88960.206411348
39.78163624,-86.13826325,39.787933,-86.13088,943.526290262048
39.78345387,-96.01392079,39.024265,-95.711275,88430.8365277389
39.78359669,-96.52278974,40.285,-96.824166,61442.9612357195
39.78420784,-97.0875323,40.285,-96.824166,60097.4611460937
39.78443827,-99.90286639,38.770081,-99.763424,113555.214195023
39.78465501,-99.34668865,38.770081,-99.763424,118513.016247818
39.78468441,-100.4594081,38.770081,-99.763424,127879.507498408
39.78470589,-98.21820662,40.915555,-98.378888,126621.384445754
39.78516566,-98.78566062,40.915555,-98.378888,130480.062205231
39.78525843,-101.0761617,38.770081,-99.763424,159893.460765239
39.78580976,-101.7318201,38.770081,-99.763424,203842.492407359
39.79067154,-95.14056866,39.741694,-94.858584,24736.8849131652
39.79742518,-92.07634971,40.400959,-91.391012,88990.6447145037
39.80343818,-74.96388753,39.934559,-75.125219,20076.1213419204
39.80601912,-91.62203062,40.400959,-91.391012,69087.7289829673
39.82304555,-85.77566351,39.960884,-85.939546,20769.3283559419
39.82652589,-95.56421698,39.741694,-94.858584,61097.2017551252
39.82799632,-97.65036709,40.285,-96.824166,86854.2348057009
39.83049768,-92.56453089,40.695078,-92.006318,107291.111786562
39.8523352,-87.46160542,39.485987,-87.401312,41107.6384517053
39.85646523,-105.5252597,40.021097,-105.263382,28904.5100270165
